Rented Bike Count,Hour,Temperature(°C),Humidity(%),Rainfall(mm),Snowfall (cm),Seasons,Holiday
2351,18,26.7,48,0,0,Summer,No Holiday
2272,19,26.3,51,0,0,Summer,No Holiday
2348,20,25.7,53,0,0,Summer,No Holiday
2055,21,25.3,55,0,0,Summer,No Holiday
1717,22,25,57,0,0,Summer,No Holiday
1252,23,24.6,60,0,0,Summer,No Holiday
900,0,24.2,61,0,0,Summer,No Holiday
554,1,23.7,64,0,0,Summer,No Holiday
387,2,22.7,63,0,0,Summer,No Holiday
285,3,21.9,63,0,0,Summer,No Holiday
206,4,21.4,63,0,0,Summer,No Holiday
301,5,21.1,64,0,0,Summer,No Holiday
486,6,21,64,0,0,Summer,No Holiday
451,7,20.9,66,0,0,Summer,No Holiday
670,8,20.7,73,0.2,0,Summer,No Holiday
575,9,21.1,72,0,0,Summer,No Holiday
217,10,21.1,73,0,0,Summer,No Holiday
186,11,20.6,82,0.3,0,Summer,No Holiday
71,12,20.7,83,0,0,Summer,No Holiday
99,13,20.3,87,0.5,0,Summer,No Holiday
110,14,20.2,89,0.5,0,Summer,No Holiday
59,15,20.3,90,0,0,Summer,No Holiday
68,16,20.2,91,1,0,Summer,No Holiday
104,17,20.3,93,1,0,Summer,No Holiday
140,18,20.3,93,0.5,0,Summer,No Holiday
68,19,20.4,94,0.5,0,Summer,No Holiday
48,20,20.3,95,1,0,Summer,No Holiday
95,21,20.3,96,1.5,0,Summer,No Holiday
71,22,20.4,96,0.5,0,Summer,No Holiday
40,23,20.4,96,1,0,Summer,No Holiday
29,0,20.4,97,5.5,0,Summer,No Holiday
39,1,20.4,97,8.5,0,Summer,No Holiday
84,2,20.5,98,6.5,0,Summer,No Holiday
136,3,20.6,98,0.5,0,Summer,No Holiday
133,4,20.6,97,0,0,Summer,No Holiday
174,5,20.6,97,0,0,Summer,No Holiday
534,6,20.7,97,0,0,Summer,No Holiday
1209,7,21.1,95,0,0,Summer,No Holiday
2017,8,21.7,89,0,0,Summer,No Holiday
1061,9,22.3,86,0,0,Summer,No Holiday
768,10,22.6,85,0,0,Summer,No Holiday
909,11,23.2,82,0,0,Summer,No Holiday
1035,12,24.1,80,0,0,Summer,No Holiday
1074,13,25.2,77,0,0,Summer,No Holiday
1142,14,25.5,77,0,0,Summer,No Holiday
1169,15,25.7,77,0,0,Summer,No Holiday
1462,16,26.3,74,0,0,Summer,No Holiday
1603,17,26.5,76,0,0,Summer,No Holiday
1665,18,26.2,82,0,0,Summer,No Holiday
794,19,25.7,83,0.5,0,Summer,No Holiday
908,20,25.3,89,0,0,Summer,No Holiday
1352,21,25.1,86,0,0,Summer,No Holiday
971,22,25,86,0,0,Summer,No Holiday
373,23,24.9,87,0,0,Summer,No Holiday
240,0,24.6,96,0.5,0,Summer,No Holiday
240,1,24.6,96,0.5,0,Summer,No Holiday
236,2,24.5,96,0,0,Summer,No Holiday
157,3,24.5,97,0.5,0,Summer,No Holiday
71,4,24.5,97,0,0,Summer,No Holiday
76,5,24.5,97,0.5,0,Summer,No Holiday
187,6,24.5,97,0.5,0,Summer,No Holiday
303,7,24.6,97,0.5,0,Summer,No Holiday
827,8,25.1,97,0,0,Summer,No Holiday
634,9,25.6,96,0,0,Summer,No Holiday
581,10,26.3,91,0.5,0,Summer,No Holiday
792,11,27.2,82,0,0,Summer,No Holiday
964,12,28.1,73,0,0,Summer,No Holiday
991,13,28.7,69,0,0,Summer,No Holiday
1052,14,29.2,67,0,0,Summer,No Holiday
1106,15,29.4,68,0,0,Summer,No Holiday
1344,16,28.7,70,0,0,Summer,No Holiday
1923,17,28.7,71,0,0,Summer,No Holiday
2931,18,28.4,75,0,0,Summer,No Holiday
2328,19,28.2,72,0,0,Summer,No Holiday
2048,20,27.7,76,0,0,Summer,No Holiday
1936,21,27.3,78,0,0,Summer,No Holiday
1870,22,27.1,79,0,0,Summer,No Holiday
1298,23,26.9,79,0,0,Summer,No Holiday
938,0,26.7,79,0,0,Summer,No Holiday
787,1,26.6,80,0,0,Summer,No Holiday
517,2,26.3,84,0,0,Summer,No Holiday
322,3,26.2,83,0,0,Summer,No Holiday
159,4,26.1,85,0,0,Summer,No Holiday
231,5,25.9,91,0.5,0,Summer,No Holiday
593,6,25.6,93,0,0,Summer,No Holiday
1279,7,25.9,87,0,0,Summer,No Holiday
1811,8,26.3,84,0,0,Summer,No Holiday
982,9,26.5,82,0,0,Summer,No Holiday
746,10,26.7,88,0.5,0,Summer,No Holiday
805,11,27.4,78,0,0,Summer,No Holiday
991,12,27.4,80,0,0,Summer,No Holiday
959,13,27.7,76,0,0,Summer,No Holiday
976,14,27.8,76,0,0,Summer,No Holiday
1163,15,28,76,0,0,Summer,No Holiday
1296,16,28.1,74,0,0,Summer,No Holiday
1915,17,27.9,75,0,0,Summer,No Holiday
3016,18,27.5,77,0,0,Summer,No Holiday
2313,19,27.4,78,0,0,Summer,No Holiday
2214,20,26.9,80,0,0,Summer,No Holiday
2115,21,26.3,81,0,0,Summer,No Holiday
1945,22,25.9,83,0,0,Summer,No Holiday
1355,23,25.5,84,0,0,Summer,No Holiday
1006,0,25.1,87,0,0,Summer,No Holiday
760,1,24.8,89,0,0,Summer,No Holiday
600,2,24.9,86,0,0,Summer,No Holiday
377,3,24.9,86,0,0,Summer,No Holiday
241,4,24.8,86,0,0,Summer,No Holiday
301,5,24.8,84,0,0,Summer,No Holiday
665,6,24.8,84,0,0,Summer,No Holiday
1321,7,25,83,0,0,Summer,No Holiday
2114,8,25.5,80,0,0,Summer,No Holiday
1240,9,26.6,73,0,0,Summer,No Holiday
836,10,27.4,70,0,0,Summer,No Holiday
887,11,27.5,70,0,0,Summer,No Holiday
1013,12,28.3,68,0,0,Summer,No Holiday
1046,13,28.9,68,0,0,Summer,No Holiday
999,14,29.5,62,0,0,Summer,No Holiday
1094,15,30.2,62,0,0,Summer,No Holiday
1291,16,30,67,0,0,Summer,No Holiday
1782,17,30.1,65,0,0,Summer,No Holiday
2884,18,30.8,60,0,0,Summer,No Holiday
2320,19,29.8,68,0,0,Summer,No Holiday
2069,20,28.2,76,0,0,Summer,No Holiday
1924,21,27.2,80,0,0,Summer,No Holiday
1879,22,26.7,82,0,0,Summer,No Holiday
1439,23,26.2,84,0,0,Summer,No Holiday
1169,0,25.7,85,0,0,Summer,No Holiday
1062,1,25.4,85,0,0,Summer,No Holiday
783,2,25.3,85,0,0,Summer,No Holiday
545,3,25.2,83,0,0,Summer,No Holiday
307,4,25.1,82,0,0,Summer,No Holiday
266,5,24.8,86,0,0,Summer,No Holiday
356,6,24.6,86,0,0,Summer,No Holiday
537,7,24.9,81,0,0,Summer,No Holiday
787,8,26.1,74,0,0,Summer,No Holiday
909,9,27,70,0,0,Summer,No Holiday
910,10,27.8,68,0,0,Summer,No Holiday
945,11,29,65,0,0,Summer,No Holiday
1039,12,30.2,58,0,0,Summer,No Holiday
1078,13,30.7,59,0,0,Summer,No Holiday
1038,14,30.7,59,0,0,Summer,No Holiday
1058,15,31.1,59,0,0,Summer,No Holiday
1177,16,31.7,55,0,0,Summer,No Holiday
1433,17,31.5,53,0,0,Summer,No Holiday
1624,18,31.1,55,0,0,Summer,No Holiday
1797,19,30.4,59,0,0,Summer,No Holiday
2023,20,29.2,63,0,0,Summer,No Holiday
2011,21,28.2,64,0,0,Summer,No Holiday
1682,22,27.6,70,0,0,Summer,No Holiday
1278,23,26.6,80,0,0,Summer,No Holiday
1143,0,26,82,0,0,Summer,No Holiday
868,1,25.5,83,0,0,Summer,No Holiday
632,2,25.1,85,0,0,Summer,No Holiday
443,3,24.8,86,0,0,Summer,No Holiday
278,4,24.6,86,0,0,Summer,No Holiday
223,5,24.5,85,0,0,Summer,No Holiday
292,6,24.8,83,0,0,Summer,No Holiday
402,7,25.2,80,0,0,Summer,No Holiday
613,8,26.2,75,0,0,Summer,No Holiday
715,9,27,71,0,0,Summer,No Holiday
701,10,28.5,66,0,0,Summer,No Holiday
712,11,28.7,64,0,0,Summer,No Holiday
803,12,30.1,58,0,0,Summer,No Holiday
810,13,31.4,53,0,0,Summer,No Holiday
822,14,32.4,50,0,0,Summer,No Holiday
946,15,32.9,49,0,0,Summer,No Holiday
1125,16,32.8,52,0,0,Summer,No Holiday
1247,17,32.7,52,0,0,Summer,No Holiday
1466,18,32.2,55,0,0,Summer,No Holiday
1847,19,31.2,62,0,0,Summer,No Holiday
2058,20,29.2,72,0,0,Summer,No Holiday
1924,21,28.1,74,0,0,Summer,No Holiday
1607,22,27.5,77,0,0,Summer,No Holiday
1113,23,27,78,0,0,Summer,No Holiday
732,0,26.5,81,0,0,Summer,No Holiday
498,1,25.9,83,0,0,Summer,No Holiday
469,2,25.4,84,0,0,Summer,No Holiday
276,3,25.1,85,0,0,Summer,No Holiday
211,4,24.6,84,0,0,Summer,No Holiday
324,5,24.3,85,0,0,Summer,No Holiday
703,6,24,85,0,0,Summer,No Holiday
1344,7,24.5,73,0,0,Summer,No Holiday
1935,8,26.4,69,0,0,Summer,No Holiday
1014,9,28,64,0,0,Summer,No Holiday
678,10,29.8,54,0,0,Summer,No Holiday
688,11,31.5,51,0,0,Summer,No Holiday
719,12,32.4,49,0,0,Summer,No Holiday
727,13,33,51,0,0,Summer,No Holiday
691,14,33.7,45,0,0,Summer,No Holiday
745,15,33.4,44,0,0,Summer,No Holiday
818,16,33.3,46,0,0,Summer,No Holiday
1425,17,33,46,0,0,Summer,No Holiday
2636,18,32.3,47,0,0,Summer,No Holiday
2368,19,31.2,52,0,0,Summer,No Holiday
2362,20,29.3,58,0,0,Summer,No Holiday
2241,21,28,64,0,0,Summer,No Holiday
1934,22,27.2,69,0,0,Summer,No Holiday
1285,23,26.6,75,0,0,Summer,No Holiday
1003,0,26.4,76,0,0,Summer,No Holiday
692,1,25.8,78,0,0,Summer,No Holiday
497,2,25.3,78,0,0,Summer,No Holiday
372,3,24.8,80,0,0,Summer,No Holiday
222,4,24.4,80,0,0,Summer,No Holiday
372,5,24.1,81,0,0,Summer,No Holiday
713,6,24,81,0,0,Summer,No Holiday
1356,7,24.4,75,0,0,Summer,No Holiday
1955,8,25.8,69,0,0,Summer,No Holiday
1031,9,27.5,60,0,0,Summer,No Holiday
719,10,29.2,55,0,0,Summer,No Holiday
797,11,30.4,53,0,0,Summer,No Holiday
803,12,30.8,57,0,0,Summer,No Holiday
763,13,31.1,53,0,0,Summer,No Holiday
786,14,31.8,49,0,0,Summer,No Holiday
878,15,31.9,51,0,0,Summer,No Holiday
1062,16,32,51,0,0,Summer,No Holiday
1591,17,31.8,52,0,0,Summer,No Holiday
2770,18,31.3,55,0,0,Summer,No Holiday
2326,19,30.6,57,0,0,Summer,No Holiday
2174,20,28.9,64,0,0,Summer,No Holiday
2273,21,27.9,69,0,0,Summer,No Holiday
1940,22,27.2,70,0,0,Summer,No Holiday
1340,23,26.6,76,0,0,Summer,No Holiday
1002,0,26.2,79,0,0,Summer,No Holiday
741,1,25.7,80,0,0,Summer,No Holiday
526,2,25.2,82,0,0,Summer,No Holiday
381,3,24.7,84,0,0,Summer,No Holiday
266,4,24.3,83,0,0,Summer,No Holiday
327,5,23.9,83,0,0,Summer,No Holiday
695,6,23.7,83,0,0,Summer,No Holiday
1308,7,24.2,74,0,0,Summer,No Holiday
1944,8,25.8,71,0,0,Summer,No Holiday
982,9,27.2,59,0,0,Summer,No Holiday
722,10,28.9,61,0,0,Summer,No Holiday
701,11,30.2,53,0,0,Summer,No Holiday
780,12,31.2,51,0,0,Summer,No Holiday
778,13,32.1,51,0,0,Summer,No Holiday
762,14,32.7,49,0,0,Summer,No Holiday
776,15,32.9,46,0,0,Summer,No Holiday
912,16,33.1,42,0,0,Summer,No Holiday
1596,17,32.6,46,0,0,Summer,No Holiday
2692,18,32,50,0,0,Summer,No Holiday
2281,19,30.6,54,0,0,Summer,No Holiday
2202,20,28.8,66,0,0,Summer,No Holiday
2188,21,28,69,0,0,Summer,No Holiday
1980,22,27.2,73,0,0,Summer,No Holiday
1354,23,26.4,76,0,0,Summer,No Holiday
1068,0,25.9,76,0,0,Summer,No Holiday
824,1,25.4,79,0,0,Summer,No Holiday
591,2,24.8,80,0,0,Summer,No Holiday
393,3,24.4,85,0,0,Summer,No Holiday
231,4,24,87,0,0,Summer,No Holiday
329,5,23.6,88,0,0,Summer,No Holiday
672,6,23.3,83,0,0,Summer,No Holiday
1315,7,23.6,75,0,0,Summer,No Holiday
1993,8,25.5,65,0,0,Summer,No Holiday
985,9,27.6,62,0,0,Summer,No Holiday
695,10,29.4,56,0,0,Summer,No Holiday
687,11,30.7,48,0,0,Summer,No Holiday
828,12,31.7,42,0,0,Summer,No Holiday
798,13,32.6,47,0,0,Summer,No Holiday
722,14,33.1,47,0,0,Summer,No Holiday
827,15,33.7,41,0,0,Summer,No Holiday
1017,16,33.7,43,0,0,Summer,No Holiday
1536,17,34,44,0,0,Summer,No Holiday
2640,18,33,51,0,0,Summer,No Holiday
2245,19,31.6,58,0,0,Summer,No Holiday
2114,20,29.8,62,0,0,Summer,No Holiday
2122,21,28.8,69,0,0,Summer,No Holiday
1870,22,28,76,0,0,Summer,No Holiday
1318,23,27.2,78,0,0,Summer,No Holiday
1041,0,26.7,80,0,0,Summer,No Holiday
773,1,26.1,81,0,0,Summer,No Holiday
557,2,25.7,84,0,0,Summer,No Holiday
428,3,25.4,84,0,0,Summer,No Holiday
267,4,25.1,83,0,0,Summer,No Holiday
327,5,24.9,83,0,0,Summer,No Holiday
672,6,24.6,82,0,0,Summer,No Holiday
1251,7,25.2,75,0,0,Summer,No Holiday
1896,8,26.6,70,0,0,Summer,No Holiday
1029,9,28.4,65,0,0,Summer,No Holiday
641,10,29.8,59,0,0,Summer,No Holiday
791,11,31.6,54,0,0,Summer,No Holiday
822,12,32.6,51,0,0,Summer,No Holiday
805,13,32.4,54,0,0,Summer,No Holiday
741,14,33.4,52,0,0,Summer,No Holiday
794,15,34.1,45,0,0,Summer,No Holiday
928,16,34.3,45,0,0,Summer,No Holiday
1468,17,34.3,44,0,0,Summer,No Holiday
2419,18,33.9,42,0,0,Summer,No Holiday
2084,19,32.9,44,0,0,Summer,No Holiday
1888,20,30.9,51,0,0,Summer,No Holiday
1869,21,29.8,59,0,0,Summer,No Holiday
1782,22,28.8,65,0,0,Summer,No Holiday
1426,23,28.2,70,0,0,Summer,No Holiday
1132,0,27.5,73,0,0,Summer,No Holiday
945,1,27,74,0,0,Summer,No Holiday
684,2,26.4,72,0,0,Summer,No Holiday
477,3,26.1,74,0,0,Summer,No Holiday
347,4,25.6,77,0,0,Summer,No Holiday
292,5,25,78,0,0,Summer,No Holiday
381,6,24.9,76,0,0,Summer,No Holiday
491,7,25.3,71,0,0,Summer,No Holiday
720,8,27.4,63,0,0,Summer,No Holiday
729,9,29.6,57,0,0,Summer,No Holiday
699,10,31.4,51,0,0,Summer,No Holiday
676,11,32.9,45,0,0,Summer,No Holiday
735,12,34.2,35,0,0,Summer,No Holiday
727,13,35.2,34,0,0,Summer,No Holiday
682,14,36.3,34,0,0,Summer,No Holiday
785,15,36.5,35,0,0,Summer,No Holiday
883,16,36.8,30,0,0,Summer,No Holiday
1011,17,36.3,36,0,0,Summer,No Holiday
1202,18,35,42,0,0,Summer,No Holiday
1423,19,33.4,51,0,0,Summer,No Holiday
1655,20,31.5,53,0,0,Summer,No Holiday
1731,21,30.2,54,0,0,Summer,No Holiday
1588,22,29.4,55,0,0,Summer,No Holiday
1288,23,28.8,56,0,0,Summer,No Holiday
1088,0,28.1,56,0,0,Summer,No Holiday
772,1,27.3,60,0,0,Summer,No Holiday
587,2,26.8,63,0,0,Summer,No Holiday
438,3,26.3,63,0,0,Summer,No Holiday
270,4,25.9,71,0,0,Summer,No Holiday
256,5,25.5,72,0,0,Summer,No Holiday
286,6,25.3,73,0,0,Summer,No Holiday
360,7,25.8,67,0,0,Summer,No Holiday
477,8,27.9,60,0,0,Summer,No Holiday
526,9,30.5,54,0,0,Summer,No Holiday
522,10,32.2,50,0,0,Summer,No Holiday
499,11,33.8,45,0,0,Summer,No Holiday
560,12,35.5,39,0,0,Summer,No Holiday
569,13,36.7,33,0,0,Summer,No Holiday
565,14,37.4,34,0,0,Summer,No Holiday
632,15,37.5,33,0,0,Summer,No Holiday
771,16,37.8,31,0,0,Summer,No Holiday
965,17,37.6,33,0,0,Summer,No Holiday
1212,18,36.3,35,0,0,Summer,No Holiday
1478,19,34.5,47,0,0,Summer,No Holiday
1688,20,33.3,50,0,0,Summer,No Holiday
1666,21,32.3,50,0,0,Summer,No Holiday
1346,22,31.7,51,0,0,Summer,No Holiday
1030,23,31.2,52,0,0,Summer,No Holiday
792,0,30.6,50,0,0,Summer,No Holiday
542,1,30,52,0,0,Summer,No Holiday
382,2,29.7,53,0,0,Summer,No Holiday
238,3,29.6,50,0,0,Summer,No Holiday
174,4,29.3,51,0,0,Summer,No Holiday
310,5,29.3,55,0,0,Summer,No Holiday
652,6,29.2,58,0,0,Summer,No Holiday
1241,7,29.3,58,0,0,Summer,No Holiday
1889,8,30,56,0,0,Summer,No Holiday
985,9,31,55,0,0,Summer,No Holiday
636,10,31.8,51,0,0,Summer,No Holiday
611,11,32.7,48,0,0,Summer,No Holiday
655,12,34.1,47,0,0,Summer,No Holiday
688,13,33.8,47,0,0,Summer,No Holiday
670,14,34.3,45,0,0,Summer,No Holiday
739,15,35.4,46,0,0,Summer,No Holiday
960,16,34.8,47,0,0,Summer,No Holiday
1310,17,34.8,49,0,0,Summer,No Holiday
2405,18,33.9,53,0,0,Summer,No Holiday
2112,19,32.6,58,0,0,Summer,No Holiday
2051,20,31.5,61,0,0,Summer,No Holiday
1994,21,30.8,60,0,0,Summer,No Holiday
1697,22,30.3,60,0,0,Summer,No Holiday
1157,23,30,58,0,0,Summer,No Holiday
874,0,29.6,61,0,0,Summer,No Holiday
715,1,29.1,64,0,0,Summer,No Holiday
487,2,28.6,66,0,0,Summer,No Holiday
332,3,28.2,65,0,0,Summer,No Holiday
218,4,27.8,67,0,0,Summer,No Holiday
306,5,27.5,70,0,0,Summer,No Holiday
673,6,27.2,71,0,0,Summer,No Holiday
1213,7,27.8,63,0,0,Summer,No Holiday
1820,8,29.9,59,0,0,Summer,No Holiday
926,9,31.7,59,0,0,Summer,No Holiday
610,10,32.4,54,0,0,Summer,No Holiday
620,11,33.9,46,0,0,Summer,No Holiday
671,12,34.5,50,0,0,Summer,No Holiday
688,13,36.4,41,0,0,Summer,No Holiday
649,14,35.8,49,0,0,Summer,No Holiday
735,15,35.8,47,0,0,Summer,No Holiday
834,16,34.9,51,0,0,Summer,No Holiday
1297,17,34.9,51,0,0,Summer,No Holiday
2300,18,34.9,53,0,0,Summer,No Holiday
1968,19,33.1,57,0,0,Summer,No Holiday
1834,20,31.1,63,0,0,Summer,No Holiday
1899,21,30.2,65,0,0,Summer,No Holiday
1773,22,29.8,66,0,0,Summer,No Holiday
1193,23,29.3,66,0,0,Summer,No Holiday
939,0,28.9,66,0,0,Summer,No Holiday
726,1,28.7,67,0,0,Summer,No Holiday
499,2,28.8,68,0,0,Summer,No Holiday
327,3,28.9,69,0,0,Summer,No Holiday
212,4,28.5,74,0,0,Summer,No Holiday
299,5,28.3,74,0,0,Summer,No Holiday
657,6,28.1,75,0,0,Summer,No Holiday
1171,7,28.3,72,0,0,Summer,No Holiday
1893,8,28.7,70,0,0,Summer,No Holiday
995,9,29.4,66,0,0,Summer,No Holiday
696,10,30.7,61,0,0,Summer,No Holiday
749,11,30.7,63,0,0,Summer,No Holiday
791,12,31.1,60,0,0,Summer,No Holiday
783,13,32.3,56,0,0,Summer,No Holiday
754,14,33,53,0,0,Summer,No Holiday
781,15,34,50,0,0,Summer,No Holiday
977,16,34.1,52,0,0,Summer,No Holiday
1412,17,33.2,56,0,0,Summer,No Holiday
2416,18,32.2,58,0,0,Summer,No Holiday
2039,19,31.7,60,0,0,Summer,No Holiday
1935,20,30.9,67,0,0,Summer,No Holiday
1811,21,29.7,74,0,0,Summer,No Holiday
1767,22,28.8,76,0,0,Summer,No Holiday
1289,23,28,77,0,0,Summer,No Holiday
939,0,27.7,78,0,0,Summer,No Holiday
718,1,27.6,79,0,0,Summer,No Holiday
498,2,27.6,78,0,0,Summer,No Holiday
355,3,27.7,76,0,0,Summer,No Holiday
252,4,27.7,75,0,0,Summer,No Holiday
306,5,27.4,78,0,0,Summer,No Holiday
602,6,27.4,77,0,0,Summer,No Holiday
1175,7,27.7,75,0,0,Summer,No Holiday
1823,8,28.3,72,0,0,Summer,No Holiday
966,9,29.1,69,0,0,Summer,No Holiday
644,10,29.5,68,0,0,Summer,No Holiday
614,11,30.2,67,0,0,Summer,No Holiday
600,12,32,57,0,0,Summer,No Holiday
628,13,32.4,54,0,0,Summer,No Holiday
706,14,33,56,0,0,Summer,No Holiday
774,15,33.1,58,0,0,Summer,No Holiday
920,16,33.5,57,0,0,Summer,No Holiday
1394,17,33.1,59,0,0,Summer,No Holiday
2367,18,33.2,59,0,0,Summer,No Holiday
1994,19,32.3,63,0,0,Summer,No Holiday
1790,20,31,68,0,0,Summer,No Holiday
1868,21,30,74,0,0,Summer,No Holiday
1709,22,29.4,78,0,0,Summer,No Holiday
1273,23,29,79,0,0,Summer,No Holiday
909,0,28.6,80,0,0,Summer,No Holiday
747,1,28.3,78,0,0,Summer,No Holiday
537,2,27.8,79,0,0,Summer,No Holiday
371,3,27.6,80,0,0,Summer,No Holiday
218,4,27.3,85,0,0,Summer,No Holiday
295,5,27.2,86,0,0,Summer,No Holiday
647,6,27.2,85,0,0,Summer,No Holiday
1111,7,27.6,80,0,0,Summer,No Holiday
1763,8,28.5,76,0,0,Summer,No Holiday
934,9,29.9,69,0,0,Summer,No Holiday
639,10,31.2,61,0,0,Summer,No Holiday
619,11,32.7,56,0,0,Summer,No Holiday
714,12,33.7,53,0,0,Summer,No Holiday
653,13,35.3,48,0,0,Summer,No Holiday
507,14,34.1,57,0,0,Summer,No Holiday
776,15,35.3,52,0,0,Summer,No Holiday
905,16,35,55,0,0,Summer,No Holiday
1289,17,34.7,59,0,0,Summer,No Holiday
2183,18,33.7,62,0,0,Summer,No Holiday
1657,19,32,68,0,0,Summer,No Holiday
1565,20,30.7,73,0,0,Summer,No Holiday
1547,21,30.3,75,0,0,Summer,No Holiday
1507,22,29.9,74,0,0,Summer,No Holiday
1182,23,29.7,76,0,0,Summer,No Holiday
992,0,29.4,78,0,0,Summer,No Holiday
875,1,29.1,79,0,0,Summer,No Holiday
656,2,28.8,80,0,0,Summer,No Holiday
461,3,28.5,81,0,0,Summer,No Holiday
340,4,28.3,83,0,0,Summer,No Holiday
248,5,28.1,84,0,0,Summer,No Holiday
313,6,28,85,0,0,Summer,No Holiday
428,7,28.4,82,0,0,Summer,No Holiday
606,8,29.6,75,0,0,Summer,No Holiday
671,9,30.6,74,0,0,Summer,No Holiday
654,10,32,65,0,0,Summer,No Holiday
592,11,32.8,62,0,0,Summer,No Holiday
632,12,33.6,62,0,0,Summer,No Holiday
741,13,34.2,58,0,0,Summer,No Holiday
314,14,34.4,65,0.2,0,Summer,No Holiday
468,15,28.9,86,7.3,0,Summer,No Holiday
706,16,28.6,82,0,0,Summer,No Holiday
863,17,28.2,83,0,0,Summer,No Holiday
843,18,29,81,0,0,Summer,No Holiday
974,19,29.3,78,0,0,Summer,No Holiday
1095,20,29.2,82,0,0,Summer,No Holiday
1211,21,29.1,78,0,0,Summer,No Holiday
1158,22,29,74,0,0,Summer,No Holiday
1039,23,28.6,74,0,0,Summer,No Holiday
921,0,28.4,70,0,0,Summer,No Holiday
636,1,28,71,0,0,Summer,No Holiday
511,2,27.7,73,0,0,Summer,No Holiday
403,3,27.4,73,0,0,Summer,No Holiday
245,4,27,74,0,0,Summer,No Holiday
199,5,26.7,75,0,0,Summer,No Holiday
266,6,26.4,76,0,0,Summer,No Holiday
345,7,26.9,69,0,0,Summer,No Holiday
456,8,28.6,63,0,0,Summer,No Holiday
519,9,30.6,54,0,0,Summer,No Holiday
473,10,32.4,48,0,0,Summer,No Holiday
476,11,33.6,46,0,0,Summer,No Holiday
644,12,33.8,47,0,0,Summer,No Holiday
622,13,34.4,41,0,0,Summer,No Holiday
630,14,35.4,43,0,0,Summer,No Holiday
713,15,35.9,37,0,0,Summer,No Holiday
760,16,36,33,0,0,Summer,No Holiday
895,17,36.3,36,0,0,Summer,No Holiday
1141,18,35.8,35,0,0,Summer,No Holiday
1486,19,34.4,39,0,0,Summer,No Holiday
1697,20,32.3,48,0,0,Summer,No Holiday
1638,21,31.1,47,0,0,Summer,No Holiday
1406,22,30.4,45,0,0,Summer,No Holiday
1108,23,29.9,45,0,0,Summer,No Holiday
810,0,29.2,50,0,0,Summer,No Holiday
575,1,28.5,54,0,0,Summer,No Holiday
363,2,28,57,0,0,Summer,No Holiday
253,3,27.4,59,0,0,Summer,No Holiday
209,4,26.7,62,0,0,Summer,No Holiday
273,5,26.4,62,0,0,Summer,No Holiday
668,6,26.2,64,0,0,Summer,No Holiday
1130,7,26.8,59,0,0,Summer,No Holiday
1646,8,28.8,56,0,0,Summer,No Holiday
866,9,30.5,53,0,0,Summer,No Holiday
609,10,32,50,0,0,Summer,No Holiday
623,11,33.2,46,0,0,Summer,No Holiday
663,12,33.6,48,0,0,Summer,No Holiday
688,13,34.7,43,0,0,Summer,No Holiday
645,14,35.3,41,0,0,Summer,No Holiday
666,15,35.5,43,0,0,Summer,No Holiday
845,16,36.4,40,0,0,Summer,No Holiday
1224,17,35.4,44,0,0,Summer,No Holiday
2347,18,36.5,38,0,0,Summer,No Holiday
2016,19,35.2,43,0,0,Summer,No Holiday
1947,20,33.9,46,0,0,Summer,No Holiday
1875,21,33.1,48,0,0,Summer,No Holiday
1552,22,32.5,50,0,0,Summer,No Holiday
1202,23,31.7,52,0,0,Summer,No Holiday
901,0,31,54,0,0,Summer,No Holiday
695,1,30.2,57,0,0,Summer,No Holiday
476,2,29.8,57,0,0,Summer,No Holiday
334,3,29.3,57,0,0,Summer,No Holiday
244,4,28.8,58,0,0,Summer,No Holiday
284,5,28.3,60,0,0,Summer,No Holiday
584,6,27.9,63,0,0,Summer,No Holiday
1091,7,27.9,60,0,0,Summer,No Holiday
1665,8,29.3,51,0,0,Summer,No Holiday
860,9,30.9,47,0,0,Summer,No Holiday
582,10,32.7,43,0,0,Summer,No Holiday
583,11,34.1,40,0,0,Summer,No Holiday
626,12,35.2,39,0,0,Summer,No Holiday
623,13,36.1,38,0,0,Summer,No Holiday
579,14,36.4,35,0,0,Summer,No Holiday
665,15,37.8,34,0,0,Summer,No Holiday
763,16,37,38,0,0,Summer,No Holiday
1184,17,38,36,0,0,Summer,No Holiday
2092,18,36.2,45,0,0,Summer,No Holiday
1865,19,34.9,47,0,0,Summer,No Holiday
1772,20,33.5,50,0,0,Summer,No Holiday
1719,21,32.7,51,0,0,Summer,No Holiday
1613,22,31.6,66,0,0,Summer,No Holiday
1097,23,31,65,0,0,Summer,No Holiday
875,0,30.5,68,0,0,Summer,No Holiday
724,1,29.9,70,0,0,Summer,No Holiday
501,2,29.5,69,0,0,Summer,No Holiday
362,3,29.1,64,0,0,Summer,No Holiday
250,4,28.5,69,0,0,Summer,No Holiday
315,5,28.3,68,0,0,Summer,No Holiday
622,6,27.8,73,0,0,Summer,No Holiday
1061,7,28.2,68,0,0,Summer,No Holiday
1550,8,30.3,59,0,0,Summer,No Holiday
853,9,32.4,53,0,0,Summer,No Holiday
540,10,34.3,45,0,0,Summer,No Holiday
521,11,35.8,41,0,0,Summer,No Holiday
569,12,36.8,39,0,0,Summer,No Holiday
533,13,37.9,38,0,0,Summer,No Holiday
475,14,38.7,38,0,0,Summer,No Holiday
531,15,39.3,37,0,0,Summer,No Holiday
